Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion
22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999,22.1773155473,79838.3359704384,49608.4371478538,0.342474882,133.2227325439,51233512.0,31835028.0,7,0.116103,6.809,2458000.5,0.43393977553296,0.8534694172048414,12.58906172493327,186.0562184764647,287.9919656315915,0.4831150898787264,348.9406464125353,1.223823744530956,2457971.9481412712,35.69081908172267,1.2500348723635
24.0,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,7.8199697372,28151.8910537885,17492.4903050609,0.0002276287,0.088547565,34052.76953125,21159.41015625,0,0.00172365,6.532,2458000.5,0.08934798500351414,0.910284163483397,11.60915288087941,146.9612496093153,317.2224446928078,0.8289521076955461,195.5895845340659,0.991616219271248,2458100.272452815,246.7731977533194,1.134850342473772
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,17.4780175872,62920.8633138095,39096.577540739,0.15845007,61.6370773315,23703792.0,14728854.0,0,0.0303541,5.504,2458000.5,0.2545074461802969,1.110193439436659,23.89713992939196,356.1775272589462,427.2641079854558,0.8276409423995149,268.1774968410165,1.392745936473804,2458074.749037146,297.43997477661,0.8425701884892577
20.5,0.2111324448,0.4721064988,211.1324447897,472.1064988055,0.1311915784,0.2933532873,692.6917701639,1548.9058855411,24.330448002,87589.612807339,54424.7791357601,0.3113318297,121.1080856323,46574580.0,28940102.0,1,0.154706,6.085,2458000.5,0.5405178023526714,0.968377581781579,11.22419547692227,128.2836974696954,348.0691375405533,0.4449522594294055,358.5166597457216,1.491802904133752,2458091.3747801604,266.010279771211,1.034277277622917
27.0,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923,4.8666764654,17520.0352754462,10886.2685854571,0.1826279744,71.0422821045,27320756.0,16976332.0,7,0.00821746,6.424,2458000.5,0.1601673687156838,0.9309316010057678,1.306458657831625,138.9612307471585,328.0764721385263,0.7818267360183951,260.3485343284116,1.08003646599314,2457932.474723713,74.64448548763092,1.097305142466889
27.8,0.0073207399,0.016369672,7.3207398935,16.3696720474,0.0045488955,0.0101716395,24.0181762721,53.70627484,8.9359351243,32169.3664474938,19988.7932795552,0.0789913844,30.7276477814,11816943.0,7342708.0,6,0.00229906,4.988,2458000.5,0.2969169445501015,1.288215731785637,3.648952368735195,177.7237952656623,534.0492685781778,0.9057226527824724,54.57036918965708,1.670708810788801,2458044.555019829,330.3027265993828,0.6740951091618258
23.3,0.058150704,0.130028927,58.1507039646,130.0289270043,0.0361331611,0.0807962044,190.7831555951,426.6041048727,7.2485695616,26094.8504218492,16214.3252523985,0.25742652,100.138923645,38510460.0,23929292.0,0,0.0155604,6.001,2458000.5,0.3346203283451472,1.005948040037898,1.432604082672295,77.608374056614,368.5205834497108,0.669337376582259,328.9734281980121,1.342558703493536,2458051.7919353223,309.8939881643417,0.9768789483345816
19.0,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537,13.9329582529,50158.6497106128,31166.6343160194,0.3755482963,146.0882873535,56181228.0,34909396.0,1,0.234375,3.978,2458000.5,0.586111914502141,1.665481921354667,21.31193327166647,163.9848655793731,785.0698720100336,0.689323123860779,24.65272626080445,2.641640718848555,2458034.50366824,344.4073489471346,0.4585579103657146
26.4,0.0139493823,0.0311917671,13.9493822934,31.1917670523,0.0086677416,0.0193816595,45.7656914036,102.3351970157,8.5210013203,30675.6047532497,19060.6278534845,0.008621079,3.3535997868,1289695.0,801379.375,7,0.00636289,3.784,2458000.5,0.4958700780611389,1.902223244458471,2.990383289101625,321.7599698225021,958.276092478975,0.9589676557391358,211.3063505181314,2.845478833177805,2458048.671407612,341.9032250971482,0.3756746128025714
23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,21.1494543767,76138.0357561934,47309.2144952859,0.1090392069,42.4162521362,16312034.0,10135828.0,6,0.0439429,7.014,2458000.5,0.5694000469726017,0.811473868237482,21.98842648421686,170.128530929548,266.9993691112638,0.3494206095460209,29.10615943808801,1.273527126928943,2458100.8481110367,224.6988564299537,1.348317792653589
24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,22.2544196431,80115.9107153274,49780.9112997544,0.4395567454,170.9875793457,65756756.0,40859352.0,7,0.0291821,5.99,2458000.5,0.2668219762943289,1.011020342800183,6.970202977215189,229.388385276409,371.3113871315556,0.7412578968604686,63.15809176266788,1.280782788739898,2458019.242344672,341.8286098521137,0.9695366543457284
22.9,0.0699125232,0.1563291544,69.9125232246,156.3291544087,0.0434416145,0.097138403,229.3718026961,512.8909429502,10.2978864998,37072.3913991817,23035.3423113416,0.4841605214,188.3384399414,72429384.0,45005532.0,7,0.167013,3.593,2458000.5,0.4453648660335164,2.119235823389171,5.278393181812377,167.1505009224525,1126.853237592615,1.175402644812024,160.6438346626306,3.063069001966319,2458022.1317626247,353.0892202415781,0.3194737238090527
23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,13.43524873,48366.8954281573,30053.3078842348,0.1464901694,56.9846763611,21914618.0,13617112.0,7,0.0861491,5.954,2458000.5,0.1239925543832356,1.008238435439085,24.77533426614956,175.8704579198972,369.7799001578682,0.8832243764016361,320.1370432840499,1.133252494476534,2458175.427502637,189.6989616732073,0.9735521044986682
18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807,3.5210490801,12675.776688451,7876.2346873323,0.4714318563,183.3869934082,70525200.0,43822328.0,0,0.248436,3.131,2458000.5,0.5421287456532117,2.706320527163987,4.498916864301374,238.3402458215843,1626.174978144584,1.239146374437036,155.7666305420763,4.173494679890937,2458611.6321395934,224.7085503033337,0.2213783909101523
24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,21.4031100838,77051.1963015385,47876.6169463643,0.3263605862,126.9542694092,48822848.0,30337112.0,8,0.0732501,5.626,2456544.5,0.3526830122724538,1.032694446096583,45.17625735646995,166.9008608710886,383.3153304334066,0.6684806580902066,298.915268604682,1.396908234102958,2456631.4517677366,278.3371133371569,0.9391745422572988
15.38,2.2312846442,4.9893041415,2231.2846441686,4989.3041415123,1.3864555706,3.1002089037,7320.487911974,16369.1085996393,11.7761065153,42393.9834551012,26341.9726640878,0.4660920035,181.3097839355,69726368.0,43325956.0,0,0.0792517,4.613,2458000.5,0.3542670774921781,1.404245528802982,20.92828007723452,129.7752818915037,607.8032268956443,0.9067675692324912,254.0512717226443,1.901723488373472,2458263.9429506296,203.9635427551889,0.5922969541288887
21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,11.0905284064,39925.9022629903,24808.4029922453,0.3048442294,118.5844039917,45604048.0,28337042.0,1,0.156839,4.84,2458000.5,0.2223299659475394,1.329054856791204,20.13103937377096,230.1415922252418,559.6452050168231,1.033566135738404,248.1718328269112,1.624543577844004,2458254.062266699,196.8923468058007,0.6432646912237518
24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,10.2861022881,37029.9682370052,23008.9822081547,0.003110141,1.2098448277,465270.46875,289105.6875,5,0.000518411,6.434,2458000.5,0.363321385022962,0.9208226691135823,1.557553733122076,345.9633342947247,322.7471607475732,0.5862681016106951,58.95174491868227,1.25537723661647,2458079.804995048,271.5412877652546,1.115424219894418
17.4,0.8801465209,1.9680674509,880.1465209007,1968.067450894,0.5468975238,1.22290004,2887.6199116319,6456.914415591,17.0669840728,61441.1426621477,38177.1366724884,0.0826279332,32.1422653198,12360962.0,7680746.0,0,0.0545691,4.106,2458000.5,0.5213470247324964,1.639950988669084,13.04197931581824,42.02173357506083,767.087190091477,0.784967420019341,232.4259659854996,2.494934557318826,2457721.3290134063,131.0171209634165,0.4693077979272071
24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,8.6266229516,31055.8426259099,19296.8928805272,0.2755103255,107.1735076904,41215756.0,25610284.0,7,0.0291821,5.99,2458000.5,0.2668219762943289,1.011020342800183,6.970202977215189,229.388385276409,371.3113871315556,0.7412578968604686,63.15809176266788,1.280782788739898,2458019.242344672,341.8286098521137,0.9695366543457284
22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,9.1766070158,33035.7852568785,20527.1522336421,0.2123388714,82.5998153687,31765442.0,19738130.0,2,0.00385218,6.481,2458000.5,0.1621960789499528,0.9171413543662438,13.06024110959747,295.0406370400677,320.8136523206951,0.7683846228451898,305.9033341542667,1.065898085887298,2458153.676955332,188.1129761134878,1.122146758393352
21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,4.4347168796,15964.9807665634,9920.0181879794,0.4854785065,188.8511505127,72626552.0,45128048.0,0,0.177959,4.314,2458000.5,0.2596372982559345,1.602287853458038,5.753640760087441,129.1789915540096,740.8140962068035,1.186274164157892,147.7682956395803,2.018301542758183,2458325.748230052,201.9450123609987,0.4859518762444059
25.2,0.0242412481,0.0542050786,24.2412481101,54.2050786336,0.0150628086,0.0336814639,79.5316564495,177.8381901842,19.5828327184,70498.1977864128,43804.8385078963,0.4733945439,184.1504821777,70818816.0,44004772.0,2,0.00304526,6.885,2458000.5,0.2286011453912708,0.853347803044031,3.068253059495902,86.28144053390724,287.9304121895842,0.6582715178510409,336.5408533572274,1.048424088237021,2457921.5775419576,98.67691529748473,1.250302103422692
25.0,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,10.0957216027,36344.5977695461,22583.1196529716,0.3299646311,128.3562469482,49362008.0,30672130.0,7,0.0410725,5.628,2458000.5,0.1782555654508681,1.088416416836874,19.79766203649442,74.81880356350158,414.7544481672146,0.8944001330076097,82.563382150837,1.282432700666139,2457850.6954386034,130.0278811742645,0.8679834576598935
19.0,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537,7.6542040747,27555.1346689093,17121.6890946898,0.4096869401,159.3682250977,61288296.0,38082780.0,0,0.322238,4.01,2458000.5,0.3274403202018351,1.764796547607033,15.28260274820939,178.6217035061066,856.3284937741338,1.186931000967493,258.5084809533785,2.342662094246573,2457652.946416097,146.1113242343123,0.4203994175335172
24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,16.3629301815,58906.5486532862,36602.2385229267,0.2537951248,98.7263031006,37967208.0,23591730.0,7,0.00636869,6.987,2458000.5,0.3438975150905612,0.8344594336431327,2.304434117295809,107.2553630500662,278.4237445317889,0.5474909079693823,45.70486167692078,1.121427959316883,2458073.188684271,266.0140277128618,1.292993169836839
20.5,0.2111324448,0.4721064988,211.1324447897,472.1064988055,0.1311915784,0.2933532873,692.6917701639,1548.9058855411,20.4593556822,73653.6804557929,45765.5327254342,0.1624680256,63.2000656128,24304872.0,15102347.0,1,0.104459,6.361,2458000.5,0.3680124354472985,0.9132312882499038,31.69247566309302,116.9429967455163,318.7642441440861,0.5771508177343829,141.5508638541322,1.249311758765425,2457888.109192686,126.9298278471278,1.129361296360688
23.9,0.04411182,0.0986370281,44.1118199997,98.6370281305,0.0274098057,0.0612901888,144.7238235278,323.6123073718,8.4416160412,30389.8177484063,18883.0509226139,0.3893769802,151.4676361084,58249964.0,36194852.0,4,0.0180031,6.141,2458000.5,0.3507993056454944,0.9717092200054736,13.75094367481702,67.52576522660648,349.8669444758215,0.6308343003382286,117.7802378567673,1.312584139672719,2458071.7311666794,286.7057937042107,1.028962597593666
25.1,0.0253837029,0.0567596853,25.3837029364,56.7596852866,0.0157726969,0.0352688224,83.279867942,186.2194458756,14.374248719,51747.295388576,32153.7569596405,0.2861279559,111.3037719727,42804132.0,26597256.0,7,0.0625089,6.351,2458000.5,0.1801079215882435,0.9426514025783044,7.149034415938549,142.5955768918681,334.291322949438,0.7728724176776834,152.4312432342022,1.112430387478925,2457951.2974064737,52.98651940212829,1.076905008552826
25.7,0.0192555078,0.0430566244,19.2555078188,43.0566244241,0.0119648141,0.0267541378,63.1742402722,141.2618956756,16.3391622423,58820.9840721526,36549.0720197217,0.3962699743,154.149017334,59281144.0,36835596.0,7,0.00851415,5.158,2458000.5,0.2136362494479037,1.236501197719796,3.963053393879563,165.2155687838542,502.2156464058211,0.9723397194010984,134.308955805781,1.500662676038494,2458237.0871580634,190.4087546609867,0.7168235449779236
19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,18.4864891443,66551.3609194274,41352.427566852,0.2137486571,83.1482315063,31976346.0,19869180.0,1,0.0782646,3.286,2458000.5,0.7684444225264772,2.101835749721916,4.651806602200566,340.371629401822,1113.003650500134,0.4866917907813531,353.8374268478777,3.716979708662479,2457769.5806033206,74.69066500114361,0.3234490738985736
21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,12.0993091698,43557.5130113581,27064.9446819742,0.2426800529,94.4025421143,36304420.0,22558520.0,2,0.150454,5.836,2458000.5,0.1757576252161147,1.035272332954641,22.73246377016405,214.2574778900386,384.7515151187496,0.8533153262625865,353.2022011640011,1.217229339646695,2457865.5044807317,126.3110995721358,0.9356688300210844
26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816,19.3150933225,69534.3359608862,43205.9322530296,0.4902378413,190.7025146484,73338536.0,45570452.0,8,0.0049984,6.46,2456632.5,0.4295900088509362,0.9115798913647466,5.769826004149908,65.78766981731296,317.9000026759302,0.5199742777650297,231.9349347361583,1.303185504964463,2456552.8936231984,90.1487744804628,1.132431572726304
21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,18.2532670029,65711.7612105052,40830.7329588275,0.1748067086,67.9998092651,26150712.0,16249299.0,1,0.13446,5.674,2458000.5,0.2124587193290708,1.060265739467461,29.65687241636306,125.0490565914175,398.768201125733,0.8350030383117136,223.4688006264657,1.285528440623207,2458123.693787444,248.78309916749,0.9027801088043396
21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,10.7719385015,38778.9786053075,24095.7492339479,0.0463963355,18.0481739044,6940793.0,4312808.5,2,0.0390347,6.524,2458000.5,0.2403752811329022,0.9068961840091478,14.07479950266988,255.3417156349009,315.4530919998261,0.6889007588195927,70.58269802567611,1.124891609198703,2457875.144185178,143.0580155349268,1.141215632783204
18.5,0.5303407233,1.1858779086,530.3407233187,1185.8779085771,0.3295383456,0.7368701419,1739.963058693,3890.675677576,15.2645213667,54952.2769202215,34145.2078452343,0.1923968493,74.842376709,28782160.0,17884404.0,0,0.0188446,7.1,2458000.5,0.4669622105465801,0.8113635191877953,10.34982551763828,350.5850178797646,266.9449087161678,0.4324874167110099,224.3798147262811,1.190239621664581,2457878.297776759,164.8010466966027,1.348592867836914
24.6,0.0319561887,0.0714562102,31.9561886721,71.4562101727,0.0198566489,0.0444008168,104.8431420431,234.436392583,12.1162943773,43618.6597581101,27102.9388924768,0.3408728456,132.5995330811,50993852.0,31686112.0,7,0.0358145,5.216,2458000.5,0.2360977075264952,1.193575069468861,23.1041490092898,334.3334118418277,476.291724049336,0.9117747318064856,287.7343887159299,1.475375407131236,2457897.1950075272,78.08197248124975,0.7558392930688628
17.9,0.6991252322,1.5632915441,699.1252322458,1563.2915440869,0.4344161447,0.97138403,2293.7180269613,5128.9094295021,15.3422196651,55231.9907943614,34319.0111688631,0.4432989827,172.4433135986,66316588.0,41207216.0,0,0.0451383,5.169,2458000.5,0.2780787999190192,1.189569735081815,30.1225406141259,292.4757569846702,473.8962656558362,0.8587756107302781,84.2046886005298,1.520363859433351,2458067.793321121,308.879960955237,0.759659921569096
21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,6.8082338025,24509.6416888394,15229.3381927125,0.1660165001,64.5804214478,24835716.0,15432198.0,6,0.135162,3.567,2458000.5,0.4607282493693608,2.131252617593685,7.832550560128465,314.7316895944061,1136.451278284836,1.149324330125879,354.4631543101642,3.113180905061491,2458378.0797643927,240.3919553976602,0.3167755687189002
20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,36.6075709107,131787.2552785402,81887.4753701573,0.0400295444,15.5714931488,5988334.5,3720978.75,2,0.0341614,3.902,2458000.5,0.92603184498215,1.466589934425301,28.00959874943241,273.4757162528258,648.7262579593245,0.1084809516171892,323.89009545524,2.824698917233413,2457900.186591782,55.66728109951609,0.5549336034777432
25.6,0.0201629919,0.0450858206,20.1629919443,45.0858206172,0.0125286985,0.0280150214,66.1515504905,147.9193637137,6.3115965016,22721.7474056343,14118.4102143509,0.2158941002,83.9828033447,32297298.0,20068610.0,7,0.013373,5.527,2458000.5,0.1199593996063884,1.126420232833336,10.74649219074794,147.4660909209379,436.6657114529775,0.9912955379981604,336.7675143427376,1.261544927668511,2458064.4559081257,307.2728764329414,0.8244292843652019
19.7,0.3051792326,0.6824015094,305.1792325939,682.4015094011,0.1896295249,0.4240245083,1001.2442334633,2238.8501681036,9.8385580617,35418.8090221394,22007.8705282288,0.2410395534,93.7643890381,36059004.0,22406026.0,3,0.196366,7.953,2458000.5,0.4892223993032462,0.7101457438702746,13.9119185147867,1.28268129341028,218.5846495430084,0.3627265391990703,265.6137599851955,1.057564948541479,2457904.1218628427,158.7308598712446,1.646959202087825
22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999,6.8177444003,24543.8798409664,15250.6124489605,0.0753017033,29.2923641205,11264975.0,6999731.0,6,0.0364779,7.199,2458000.5,0.3456114470972678,0.8050288208279814,4.817204199474179,347.3011951731596,263.8247711537987,0.5268016451066156,183.1828527250034,1.083255996549347,2458082.701538655,247.8325420830301,1.364542072473306
24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,9.1682147798,33005.5732074297,20508.3796410276,0.0915183792,35.6006507874,13690955.0,8507165.0,6,0.000882002,5.806,2458000.5,0.1365069796218705,1.055270795838449,11.29003071006239,48.5037602518177,395.9536091607221,0.9112189668153748,289.4711155712679,1.199322624861523,2458168.6659419998,207.1039593549716,0.9091974202813036
21.9,0.1108038821,0.2477650126,110.8038821264,247.7650126055,0.068850319,0.1539539936,363.5298086356,812.8773639568,7.6086045805,27390.9764896217,17019.6875860097,0.0643819518,25.0445785522,9631403.0,5984676.0,0,0.0509947,5.597,2458000.5,0.2800234762387954,1.103868110287068,3.305783412411644,29.13247159447186,423.6178069981287,0.7947591247353334,198.9835159477174,1.412977095838803,2457989.66640713,9.206632414288327,0.8498226326958682
22.3,0.0921626549,0.2060819612,92.1626548503,206.0819612321,0.057267201,0.1280533543,302.370924539,676.1219416887,22.6164604708,81419.2576948696,50590.760427126,0.3519184437,136.896270752,52646248.0,32712862.0,8,0.166288,4.237,2455154.5,0.3791262045346044,1.551307732295635,29.0933273423695,51.89814381663236,705.7410229994316,0.9631663196852068,72.05130822827248,2.139449144906064,2455221.6652786685,325.7388481997064,0.510102131331382
22.7,0.0766575574,0.1714115092,76.6575573531,171.4115092306,0.0476327831,0.1065101409,251.5011804664,562.3737359442,15.6109999352,56199.5997665936,34920.2457549704,0.3093099797,120.3215866089,46272116.0,28752160.0,0,0.0715986,3.567,2458000.5,0.5113972261229558,2.092307840561529,7.793112914469717,75.8116930874393,1105.44413694635,1.022307414703052,230.2803676113191,3.162308266420007,2457629.488786712,120.8238682713807,0.3256609610273519
20.8,0.1838886721,0.411187571,183.8886720703,411.1875710413,0.1142630881,0.2555000322,603.309310875,1349.040630575,18.1273017373,65258.2862541886,40548.9612561096,0.3050231908,118.6540222168,45630820.0,28353678.0,4,0.302438,3.602,2458000.5,0.4511013138137185,1.941084987539274,32.28310227629935,160.25654289,987.7914278463278,1.065458999436222,73.90831124890815,2.816710975642326,2457524.346876819,173.533723327404,0.3644494068802607
21.1,0.160160338,0.358129403,160.1603379786,358.1294030194,0.0995189894,0.2225312253,525.4604432536,1174.9652706022,30.7042070219,110535.1452789714,68682.2406873698,0.4438962402,172.6756286621,66405932.0,41262732.0,1,0.160655,4.888,2458000.5,0.6722530989325256,1.233549096172312,21.65104890869763,80.73912030241533,500.4181879857862,0.4042918935850591,145.0692905085957,2.062806298759564,2457954.3911107504,33.17065711902973,0.7193983125374039
20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,25.8273211212,92978.3560364726,57773.1346161071,0.3162265618,123.0121383667,47306824.0,29395096.0,5,0.0345777,3.56,2458000.5,0.6266361830806472,1.996109012242551,9.099459740631136,75.57212659427833,1030.089143602371,0.7452748797979979,121.1006073401724,3.246943144687103,2457831.669839374,59.00349324412046,0.3494843162224074
17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,20.6249522442,74249.8280791013,46135.9556750394,0.25628896,99.6964035034,38340280.0,23823546.0,0,0.0260357,4.552,2458000.5,0.3022088585728846,1.376098016513325,38.15140244980427,344.3571079567271,589.6203716354454,0.9602290056584228,220.6931621886702,1.791967027368228,2458092.179168052,304.0241516638395,0.6105623504857178
19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,7.8605108762,28297.8391542665,17583.1767789386,0.3620010491,140.8184204102,54154588.0,33650100.0,0,0.0862996,5.09,2458000.5,0.1657203252918645,1.251825566221583,15.2474982808684,138.2910362829993,511.5807005798142,1.04437262617867,37.93216444279363,1.459278506264496,2458218.8223639186,206.3662704208051,0.7037012920776409
19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,25.3954312634,91423.5525481118,56807.0401930198,0.4415233505,171.7525787354,66050952.0,41042160.0,0,0.0382994,3.346,2458000.5,0.6034787572410176,2.265270962859304,4.757951182248021,344.3557846833892,1245.313407701088,0.898228057378808,286.4556382403101,3.632313868339801,2458272.0452255197,281.500659526801,0.2890838545331158
27.9,0.0069912523,0.0156329154,6.9912523225,15.6329154409,0.0043441614,0.0097138403,22.9371802696,51.289094295,9.2667815046,33360.4134165059,20728.8635476061,0.0022835976,0.8883194923,341621.34375,212273.65625,4,0.00202879,4.436,2458000.5,0.4042873397299007,1.507454032413575,0.1984686669366911,82.30431866308783,676.0277813567517,0.8980094518839793,276.3569464579968,2.116898612943171,2457920.4333113534,42.63731270741908,0.5325224937908605
20.151,0.2479447841,0.5544213918,247.9447840635,554.4213918325,0.1540656984,0.3445013747,813.4671653469,1818.9678791798,19.7599874014,71135.954645135,44201.1158182507,0.4158501955,161.7657318115,62210304.0,38655692.0,6,0.144879,5.4,2458000.5,0.239960136298291,1.099207080220104,41.70743526929814,79.31492855215613,420.9375825063513,0.8354411994304412,11.29743377160795,1.362972961009766,2458173.2451844644,212.2624992595433,0.8552336853755941
23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,10.607154835,38185.7574059366,23727.1446503721,0.0162110124,6.3060836792,2425133.0,1506907.75,7,0.00595802,5.231,2458000.5,0.339418992314359,1.202614434856023,0.3750227922143082,69.49219875218083,481.7126434862642,0.7944242552344892,192.3323497700037,1.610804614477556,2457877.761793042,91.72637484675148,0.7473335086133467
28.0,0.0066765941,0.0149293183,6.676594135,14.9293183439,0.004148642,0.0092766455,21.9048371017,48.9807047955,8.194771332,29501.1767952433,18330.8839925777,0.2348659892,91.3628692627,35135452.0,21832158.0,6,0.000615632,5.99,2458000.5,0.403957410850079,1.003000184879345,2.484442826425956,88.87947254444529,366.9018879396638,0.5978308271133341,111.9793427923618,1.408169542645356,2458176.95513184,186.8642120676685,0.9811887369170508
20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,19.1939681916,69098.2854897564,42934.9874477878,0.1466028221,57.0284996033,21931470.0,13627584.0,9,0.0572492,3.66,2453035.5,0.7246404473525144,1.829544877684889,3.717594664574403,212.8706381752467,903.884683581841,0.5037826590678096,17.9483097784037,3.155307096301968,2453090.426642488,338.1237677164543,0.39828089416608
17.6,0.8027031673,1.7948988478,802.7031672829,1794.8988477988,0.4987764698,1.115298092,2633.5406593483,5888.7759358124,17.9164459017,64499.2052460779,40077.2978374866,0.3117928051,121.287399292,46643540.0,28982950.0,0,0.16441,2.855,2458000.5,0.5937896566666417,2.886402147411479,28.61438898218909,131.3311740953325,1791.157126436745,1.17248640729816,168.6748598721835,4.600317887524799,2458578.8227946046,243.7644096182896,0.2009873922765053
27.0,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923,3.8647731383,13913.18329789,8645.1110330695,0.0746299373,29.0310459137,11164480.0,6937286.5,6,0.0219832,5.431,2458000.5,0.1322655425889176,1.156767954524072,3.611997914914391,116.4297300531031,454.430843423104,1.003767413369473,8.68202661542482,1.30976849567867,2457952.700432196,37.86680560676187,0.792199748785135
22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,11.7260671762,42213.8418344222,26230.0396665053,0.1293227585,50.3065490723,19346408.0,12021301.0,5,0.028205,3.77,2458000.5,0.4809970684038742,1.92300064463241,3.745001005558732,229.6708428207938,974.0193205933116,0.9980429720254604,46.05592326658848,2.847958317239359,2457682.624188564,117.4877024487375,0.3696025247021903
20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,5.3373144253,19214.3319311808,11939.0386380162,0.2686408256,104.5012741089,40188096.0,24971724.0,6,0.223034,3.582,2458000.5,0.4251108602076982,2.136823788800732,8.60367605826545,354.07581988945,1140.910276052506,1.22843678983138,346.1283976604147,3.045210787770085,2458168.6997757126,306.9266597667971,0.3155375208343135
28.5,0.0053034072,0.0118587791,5.3034072332,11.8587790858,0.0032953835,0.0073687014,17.3996305869,38.9067567758,8.2978771291,29872.35766466,18561.5213500216,0.3085918063,120.0422134399,46164680.0,28685402.0,6,0.000101844,6.89,2458000.5,0.2854391572803602,0.8503429056473876,5.778161233838581,315.8789167082497,286.4109158552822,0.6076217432600644,316.2954172370589,1.093064068034711,2458084.4940330368,254.4249320840256,1.25693533336523
